id,country,mode,fulfill,incoterm,product,classification,vendor,molecule,year,quantity,item_value,unit_price,weight_kg,freight_cost,freight_per_kg,freight_pct_value,landed_cost,delivery_variance_days,on_time,weight_band,benchmark_freight_per_kg,price_index,anomaly_score,reason
1530,Vietnam,Air,Direct Drop,EXW,ARV,Adult,Aurobindo Pharma Limited,Stavudine,2008,1200,2100.0,0.03,125.0,2429.85,19.4388,115.7071,4533.21,0,True,S,12.3749,1.5708,0.4516,Freight > 25% of item value
1549,Nigeria,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine HIV Kit, without Lancets",2008,650,51993.5,0.8,148.0,2577.27,17.414,4.9569,54653.96,0,True,S,12.3749,1.4072,0.3416,Peer deviation
1593,Botswana,Air,Direct Drop,EXW,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit",2008,450,14400.0,1.6,154.0,2496.62,16.2118,17.3376,16919.66,0,True,S,12.3749,1.3101,0.2701,Peer deviation
1594,Nigeria,Air,Direct Drop,EXW,HRDT,HIV test,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.","HIV 1/2, Stat-Pak HIV, Kit",2008,10270,277290.0,1.35,2907.0,18864.37,6.4893,6.8031,296598.03,-65,True,XL,5.2536,1.2352,0.2112,Peer deviation
1618,Mozambique,Air,Direct Drop,EXW,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit",2008,9000,288000.0,1.6,9000.0,55746.59,6.1941,19.3565,344207.39,0,True,XXL,3.5132,1.7631,0.5671,Peer deviation
1628,Zambia,Air,Direct Drop,EXW,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit",2008,6040,193280.0,1.6,2052.0,24689.0,12.0317,12.7737,218278.25,0,True,L,7.9081,1.5214,0.4196,Peer deviation
1637,Côte d'Ivoire,Air,Direct Drop,EXW,HRDT,HIV test,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.","HIV 1/2, Stat-Pak HIV, Kit",2009,289,7803.0,1.35,79.0,1104.69,13.9834,14.1572,8922.98,0,True,XS,30.3862,0.4602,0.7761,Peer deviation
1638,Mozambique,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine HIV Kit, without Lancets",2008,3000,215970.0,0.72,682.0,5298.9,7.7696,2.4535,221614.45,-5,True,M,8.576,0.906,0.0987,Peer deviation
1644,Côte d'Ivoire,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine HIV Kit, without Lancets",2008,1116,78120.0,0.7,255.0,5175.72,20.2969,6.6253,83420.71,0,True,S,12.3749,1.6402,0.4948,Peer deviation
1645,Côte d'Ivoire,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine HIV Kit, without Lancets",2008,1116,78120.0,0.7,256.0,7118.12,27.8052,9.1118,85391.24,0,True,S,12.3749,2.2469,0.8096,Freight/kg > 2x peer lane
1646,Guyana,Air,Direct Drop,EXW,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit",2008,832,26624.0,1.6,832.0,3740.04,4.4952,14.0476,30406.64,0,True,M,8.576,0.5242,0.6459,Peer deviation
1647,Guyana,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine HIV Kit, without Lancets",2008,213,15333.87,0.72,49.0,959.46,19.5808,6.2571,16317.86,0,True,XS,30.3862,0.6444,0.4394,Peer deviation
1648,Botswana,Air,Direct Drop,EXW,HRDT,HIV test,Orasure Technologies Inc.,"HIV 1/2, OraQuick Advance HIV Rapid Antibody Kit",2008,10,3500.0,3.5,39.0,604.0,15.4872,17.2571,4109.6,0,True,XS,30.3862,0.5097,0.674,Peer deviation
1861,Rwanda,Air,Direct Drop,EXW,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Capillus HIV Kit",2008,340,47260.0,1.39,234.0,5446.06,23.2738,11.5236,52781.68,0,True,S,12.3749,1.8807,0.6317,Peer deviation
1691,Vietnam,Air,Direct Drop,EXW,ARV,Adult,Aurobindo Pharma Limited,Lamivudine,2008,10080,29232.0,0.05,507.0,4159.45,8.204,14.2291,33438.22,-17,True,M,8.576,0.9566,0.0443,Peer deviation
1693,Vietnam,Air,Direct Drop,EXW,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Efavirenz,2008,6720,77145.6,0.38,522.0,3796.05,7.2721,4.9206,81065.08,0,True,M,8.576,0.848,0.1649,Peer deviation
1797,Vietnam,Air,Direct Drop,CIP,ARV,Pediatric,BRISTOL-MYERS SQUIBB,Didanosine,2008,400,2800.0,0.12,81.0,3013.09,37.1986,107.6104,5817.57,0,True,XS,30.3862,1.2242,0.2023,Freight > 25% of item value
1798,Vietnam,Air,Direct Drop,EXW,ARV,Adult,STRIDES ARCOLAB LIMITED,Stavudine,2008,10780,15631.0,0.02,502.0,7575.6,15.0908,48.4652,23231.61,0,True,M,8.576,1.7597,0.5651,Freight > 25% of item value
1820,Haiti,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine HIV Kit, without Lancets",2008,1123,78610.0,0.7,257.0,2851.72,11.0962,3.6277,81615.8,0,True,S,12.3749,0.8967,0.1091,Peer deviation
1888,Rwanda,Air,Direct Drop,CIP,ARV,Adult,Aurobindo Pharma Limited,Lamivudine/Nevirapine/Zidovudine,2008,47879,569281.31,0.2,5311.0,30408.04,5.7255,5.3415,600600.2,-1,True,XXL,3.5132,1.6297,0.4884,Peer deviation
1889,Rwanda,Air,Direct Drop,CIP,ARV,Adult,Aurobindo Pharma Limited,Lamivudine/Nevirapine/Zidovudine,2008,61021,725539.69,0.2,6768.0,38120.96,5.6325,5.2542,764821.51,0,True,XXL,3.5132,1.6033,0.472,Peer deviation
1919,Vietnam,Air,Direct Drop,EXW,ARV,Adult,Aurobindo Pharma Limited,Stavudine,2008,18030,26143.5,0.02,1114.0,5822.44,5.2266,22.2711,32007.77,0,True,L,7.9081,0.6609,0.4141,Peer deviation
1939,Zambia,Air,Direct Drop,EXW,HRDT,HIV test - Ancillary,"Orgenics, Ltd","HIV, Lancet, Safety, for HIV Test kits, 100 Pcs",2008,3000,30.0,0.0,889.0,7303.52,8.2154,24345.0667,7333.57,0,True,M,8.576,0.958,0.0429,Freight > 25% of item value
1940,Guyana,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine HIV Kit, without Lancets",2008,213,15333.87,0.72,49.0,1047.39,21.3753,6.8306,16411.31,0,True,XS,30.3862,0.7035,0.3518,Peer deviation
1941,Nigeria,Air,Direct Drop,EXW,HRDT,HIV test - Ancillary,"Orgenics, Ltd","HIV, Lancet, Safety, for HIV Test kits, 100 Pcs",2008,6502,65.02,0.0,1927.0,24870.05,12.9061,38249.8462,24935.17,0,True,L,7.9081,1.632,0.4898,Freight > 25% of item value
1942,Nigeria,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine HIV Kit, without Lancets",2008,6875,549931.25,0.8,1566.0,19992.75,12.7668,3.6355,570803.89,0,True,L,7.9081,1.6144,0.479,Peer deviation
1954,Vietnam,Air,Direct Drop,FCA,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Lopinavir/Ritonavir,2008,434,35674.8,0.68,113.0,2709.98,23.9821,7.5963,38454.7,0,True,S,12.3749,1.938,0.6616,Peer deviation
1955,Vietnam,Air,Direct Drop,EXW,ARV,Adult,Aurobindo Pharma Limited,Lamivudine/Nevirapine/Zidovudine,2008,1100,12540.0,0.19,159.0,2568.6,16.1547,20.4833,15133.18,0,True,S,12.3749,1.3054,0.2665,Peer deviation
1956,Vietnam,Air,Direct Drop,EXW,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Efavirenz,2008,8400,85596.0,0.34,613.0,3247.73,5.2981,3.7943,89011.5,0,True,M,8.576,0.6178,0.4816,Peer deviation
1957,Vietnam,Air,Direct Drop,EXW,ARV,Adult,CIPLA LIMITED,Lamivudine/Nevirapine/Stavudine,2008,3648,26448.0,0.12,323.0,2335.19,7.2297,8.8294,28835.03,0,True,S,12.3749,0.5842,0.5375,Peer deviation
1971,Guyana,Air,Direct Drop,EXW,MRDT,Malaria,ZEPHYR BIOMEDICALS,Malaria Paramax-3 Kit,2008,108,4050.0,1.5,34.0,648.27,19.0668,16.0067,4706.21,0,True,XS,30.3862,0.6275,0.466,Peer deviation
1972,Ethiopia,Air,Direct Drop,EXW,HRDT,HIV test,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.","HIV 1/2, Stat-Pak HIV, Kit",2008,5958,160866.0,1.35,2147.0,11066.17,5.1542,6.8791,172189.56,-21,True,L,7.9081,0.6518,0.4281,Peer deviation
1973,Ethiopia,Air,Direct Drop,EXW,HRDT,HIV test,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.","HIV 1/2, Stat-Pak HIV, Kit",2008,3982,107514.0,1.35,1445.0,7303.25,5.0542,6.7928,115027.98,0,True,L,7.9081,0.6391,0.4477,Peer deviation
2008,Ethiopia,Air,Direct Drop,EXW,HRDT,HIV test,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)","HIV 1/2, Colloidal Gold, Diagnostic Kit, Antibody",2008,6998,160954.0,23.0,5057.0,44347.71,8.7696,27.553,205559.24,0,True,XL,5.2536,1.6693,0.5124,Freight > 25% of item value
2146,Ethiopia,Air,Direct Drop,EXW,HRDT,HIV test,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)","HIV 1/2, Colloidal Gold, Diagnostic Kit, Antibody",2009,3470,79810.0,23.0,2509.0,19882.25,7.9244,24.912,99848.68,-6,True,XL,5.2536,1.5084,0.411,Peer deviation
2147,Ethiopia,Air,Direct Drop,EXW,HRDT,HIV test,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)","HIV 1/2, Colloidal Gold, Diagnostic Kit, Antibody",2008,3510,80730.0,23.0,2535.0,22433.91,8.8497,27.7888,103322.14,0,True,XL,5.2536,1.6845,0.5215,Freight > 25% of item value
2153,Vietnam,Air,Direct Drop,EXW,ARV,Adult,Aurobindo Pharma Limited,Nevirapine,2008,6000,17400.0,0.05,581.0,2653.27,4.5667,15.2487,20087.37,0,True,M,8.576,0.5325,0.6302,Peer deviation
2171,Nigeria,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",2009,5751,460080.0,0.8,1723.0,22451.67,13.0306,4.8799,483433.43,0,True,L,7.9081,1.6477,0.4994,Peer deviation
2173,Namibia,Air,Direct Drop,EXW,HRDT,HIV test,INVERNESS MEDICAL INNOVATIONS SOUTH AFRICA (PTY) LTD,"HIV 1/2, Clearview Complete Kit",2009,3,225.0,3.0,3.0,963.34,321.1133,428.1511,1188.78,0,True,XS,30.3862,10.5677,2.3578,Freight/kg > 2x peer lane
2257,Guyana,Air,Direct Drop,EXW,HRDT,HIV test,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.","HIV 1/2, Stat-Pak HIV, Kit",2009,100,2700.0,1.35,28.0,692.38,24.7279,25.6437,3397.67,-29,True,XS,30.3862,0.8138,0.2061,Freight > 25% of item value
2295,Namibia,Air,Direct Drop,EXW,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit",2009,68,2176.0,1.6,22.0,1003.52,45.6145,46.1176,3183.78,0,True,XS,30.3862,1.5012,0.4062,Freight > 25% of item value
2297,Vietnam,Air,Direct Drop,EXW,ARV,Adult,Aurobindo Pharma Limited,Lamivudine,2009,9000,21600.0,0.04,2228.0,9809.7,4.4029,45.4153,31452.04,0,True,L,7.9081,0.5568,0.5856,Freight > 25% of item value
2305,Nigeria,Air,Direct Drop,CIP,ARV,Adult,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate,2009,25000,1260000.0,1.68,2067.0,7933.38,3.8381,0.6296,1270402.98,0,True,L,7.9081,0.4853,0.7229,Peer deviation
2328,Haiti,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine HIV Kit, without Lancets",2009,1680,117600.0,0.7,382.0,3241.06,8.4845,2.756,121071.56,0,True,S,12.3749,0.6856,0.3774,Peer deviation
2399,Haiti,Air,Direct Drop,EXW,ARV,Pediatric,Aurobindo Pharma Limited,Zidovudine,2009,2100,10500.0,0.05,187.0,1903.54,10.1794,18.129,12424.12,0,True,S,12.3749,0.8226,0.1953,Peer deviation
2417,Mozambique,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",2009,9000,648000.0,0.72,2655.0,25052.69,9.436,3.8662,674322.77,0,True,XL,5.2536,1.7961,0.5856,Peer deviation
2441,Uganda,Air,Direct Drop,CIP,ARV,Adult,BRISTOL-MYERS SQUIBB,Didanosine EC,2009,60,1100.4,0.61,3000.0,428.91,0.143,38.9776,1531.47,0,True,XL,5.2536,0.0272,3.604,Freight > 25% of item value
2463,Rwanda,Air,Direct Drop,CIP,ARV,Adult,CIPLA LIMITED,Lamivudine/Zidovudine,2009,7840,71344.0,0.15,719.0,853.88,1.1876,1.1968,72337.71,0,True,M,8.576,0.1385,1.977,Peer deviation
2477,Guyana,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",2009,425,38250.0,0.9,130.0,1859.79,14.3061,4.8622,40184.76,0,True,S,12.3749,1.1561,0.145,Peer deviation
2478,Guyana,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",2009,276,24840.0,0.9,87.0,1205.7,13.8586,4.8539,26094.39,0,True,XS,30.3862,0.4561,0.7851,Peer deviation
2499,Nigeria,Air,Direct Drop,FCA,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Lopinavir/Ritonavir,2009,73,3000.3,0.34,69.0,1332.43,19.3106,44.4099,4338.61,0,True,XS,30.3862,0.6355,0.4533,Freight > 25% of item value
2502,Kenya,Air,Direct Drop,EXW,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit",2009,5,160.0,1.6,2.0,12561.4,6280.7,7850.875,12721.71,0,True,XS,30.3862,206.6955,5.3312,Freight/kg > 2x peer lane
2503,Kenya,Air,Direct Drop,EXW,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit",2009,4995,159840.0,1.6,4995.0,275.0,0.0551,0.172,160428.29,0,True,XL,5.2536,0.0105,4.5583,Peer deviation
2506,Nigeria,Air,Direct Drop,FCA,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Lopinavir/Ritonavir,2009,2040,83844.0,0.34,309.0,3777.93,12.2263,4.5059,87786.26,0,True,S,12.3749,0.988,0.0121,Peer deviation
2536,Rwanda,Air,Direct Drop,CIP,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Lamivudine/Nevirapine/Zidovudine,2009,26932,317528.28,0.2,3393.0,30661.5,9.0367,9.6563,348812.14,0,True,XL,5.2536,1.7201,0.5424,Peer deviation
2539,Côte d'Ivoire,Air,Direct Drop,EXW,HRDT,HIV test,BIO-RAD LABORATORIES (FRANCE),"HIV, Genie II HIV-1/HIV-2 Kit",2009,1000,110000.0,2.75,1073.0,8114.11,7.5621,7.3765,118329.71,35,False,L,7.9081,0.9562,0.0447,Delivery > 14 days late
2558,Namibia,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine HIV Kit, without Lancets",2009,800,56000.0,0.7,195.0,2008.54,10.3002,3.5867,58118.3,0,True,S,12.3749,0.8323,0.1835,Peer deviation
2559,Vietnam,Air,Direct Drop,EXW,ARV,Adult,Aurobindo Pharma Limited,Didanosine,2009,150,1950.0,0.43,30.0,4111.71,137.057,210.8569,6065.53,0,True,XS,30.3862,4.5105,1.5064,Freight/kg > 2x peer lane
2562,Côte d'Ivoire,Air,Direct Drop,EXW,HRDT,HIV test,BIO-RAD LABORATORIES (FRANCE),"HIV, Genie II HIV-1/HIV-2 Kit",2009,140,15400.0,2.75,158.0,4318.21,27.3304,28.0403,19748.39,0,True,S,12.3749,2.2085,0.7923,Freight/kg > 2x peer lane
2571,Namibia,Air,Direct Drop,EXW,ARV,Pediatric,CIPLA LIMITED,Lamivudine/Stavudine,2009,2000,3800.0,0.03,251.0,1484.75,5.9153,39.0724,5292.2,0,True,S,12.3749,0.478,0.7381,Freight > 25% of item value
2603,Zambia,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",2009,2000,144000.0,0.72,590.0,5962.58,10.1061,4.1407,150273.04,-13,True,M,8.576,1.1784,0.1642,Peer deviation
2632,Guyana,Air,Direct Drop,CIP,ARV,Adult,ABBOTT LABORATORIES (PUERTO RICO),Lopinavir/Ritonavir,2009,2733,224625.27,0.68,589.0,314.0,0.5331,0.1398,225379.54,0,True,M,8.576,0.0622,2.778,Peer deviation
2647,Côte d'Ivoire,Air,Direct Drop,EXW,HRDT,HIV test,BIO-RAD LABORATORIES (FRANCE),"HIV, Genie II HIV-1/HIV-2 Kit",2006,100,7535.0,1.88,107.0,1845.74,17.2499,24.4956,9380.74,0,True,S,12.3749,1.3939,0.3321,Peer deviation
2654,Haiti,Air,Direct Drop,EXW,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Capillus HIV Kit",2006,45,7875.0,1.75,29.0,854.34,29.46,10.8488,8729.34,0,True,XS,30.3862,0.9695,0.031,Peer deviation
2655,Vietnam,Air,Direct Drop,EXW,ARV,Adult,"GILEAD SCIENCES IRELAND, INC.",Tenofovir Disoproxil Fumarate,2006,1000,17000.0,0.57,61.0,7682.69,125.9457,45.1923,24682.69,0,True,XS,30.3862,4.1448,1.4219,Freight/kg > 2x peer lane
2680,Zambia,Air,Direct Drop,EXW,ARV,Pediatric,Aurobindo Pharma Limited,Abacavir,2007,906,19071.3,0.09,316.0,3850.8,12.1861,20.1916,22922.1,0,True,S,12.3749,0.9847,0.0154,Peer deviation
2681,Zambia,Air,Direct Drop,EXW,ARV,Adult,Aurobindo Pharma Limited,Lamivudine/Zidovudine,2006,38780,432009.2,0.19,3217.0,14364.29,4.4651,3.325,446373.49,0,True,XL,5.2536,0.8499,0.1626,Peer deviation
2685,Zambia,Air,Direct Drop,EXW,ARV,Adult,Aurobindo Pharma Limited,Efavirenz,2006,60784,1018132.0,0.56,11179.0,49824.57,4.457,4.8937,1067956.57,0,True,XXL,3.5132,1.2687,0.238,Peer deviation
2686,Vietnam,Air,Direct Drop,EXW,ARV,Pediatric,Aurobindo Pharma Limited,Zidovudine,2007,1000,5050.0,0.02,3822.0,25124.12,6.5736,497.5073,30174.12,0,True,XL,5.2536,1.2513,0.2241,Freight > 25% of item value
2705,Haiti,Air,Direct Drop,EXW,HRDT,HIV test,Orasure Technologies Inc.,"HIV 1/2, OraQuick Advance HIV Rapid Antibody Kit",2007,25,10000.0,4.0,60.0,1498.02,24.967,14.9802,11498.02,0,True,XS,30.3862,0.8217,0.1964,Peer deviation
2708,Vietnam,Air,Direct Drop,EXW,ARV,Adult,CIPLA LIMITED,Lamivudine/Nevirapine/Stavudine,2007,25000,187500.0,0.12,2336.0,21150.56,9.0542,11.2803,208950.56,0,True,XL,5.2536,1.7234,0.5443,Peer deviation
2733,Côte d'Ivoire,Air,Direct Drop,EXW,HRDT,HIV test,Orasure Technologies Inc.,"HIV 1/2, OraQuick Advance HIV Rapid Antibody Kit",2007,50,20000.0,4.0,120.0,3004.62,25.0385,15.0231,23004.62,0,True,S,12.3749,2.0233,0.7047,Freight/kg > 2x peer lane
2740,Nigeria,Air,Direct Drop,EXW,HRDT,HIV test,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.","HIV 1/2, Stat-Pak HIV, Kit",2007,10000,270000.0,1.35,3045.0,28118.58,9.2343,10.4143,298550.58,0,True,XL,5.2536,1.7577,0.564,Peer deviation
2741,Nigeria,Air,Direct Drop,EXW,HRDT,HIV test,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.","HIV 1/2, Stat-Pak HIV, Kit",2007,11500,310500.0,1.35,3276.0,43664.71,13.3287,14.0627,354661.51,24,False,XL,5.2536,2.5371,0.931,Freight/kg > 2x peer lane
2756,Nigeria,Air,Direct Drop,EXW,HRDT,HIV test,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.","HIV 1/2, Stat-Pak HIV, Kit",2007,8000,216000.0,1.35,2603.0,22838.29,8.7738,10.5733,239183.89,0,True,XL,5.2536,1.6701,0.5129,Peer deviation
2765,Vietnam,Air,Direct Drop,EXW,ARV,Adult,Aurobindo Pharma Limited,Efavirenz,2007,22500,277425.0,0.41,2895.0,18045.24,6.2332,6.5045,295914.12,0,True,XL,5.2536,1.1865,0.171,Peer deviation
2767,Vietnam,Air,Direct Drop,CIP,ARV,Pediatric,BRISTOL-MYERS SQUIBB,Didanosine,2007,800,5600.0,0.12,161.0,2514.05,15.6152,44.8938,8123.01,0,True,S,12.3749,1.2618,0.2326,Freight > 25% of item value
2785,Vietnam,Air,Direct Drop,FCA,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Lopinavir/Ritonavir,2007,200,16440.0,0.27,340.0,2326.1,6.8415,14.149,18792.4,0,True,S,12.3749,0.5529,0.5927,Peer deviation
2794,Tanzania,Air,Direct Drop,EXW,HRDT,HIV test,"Standard Diagnostics, Inc.","HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included",2007,10000,200000.0,0.8,3336.0,27791.62,8.3308,13.8958,228111.62,0,True,XL,5.2536,1.5857,0.4611,Peer deviation
2795,Tanzania,Air,Direct Drop,EXW,HRDT,HIV test,"Standard Diagnostics, Inc.","HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included",2008,5000,100000.0,0.8,1456.0,14505.37,9.9625,14.5054,114665.37,0,True,L,7.9081,1.2598,0.2309,Peer deviation
2808,Ethiopia,Air,Direct Drop,EXW,ARV,Adult,Aurobindo Pharma Limited,Stavudine,2007,35065,54350.75,0.03,2318.0,6755.81,2.9145,12.43,61193.52,34,False,XL,5.2536,0.5548,0.5892,Delivery > 14 days late
2823,Guyana,Air,Direct Drop,EXW,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit",2007,2220,71040.0,1.6,732.0,6524.19,8.9128,9.1838,77677.85,0,True,M,8.576,1.0393,0.0385,Peer deviation
2927,Rwanda,Air,Direct Drop,EXW,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit",2008,4500,144000.0,1.6,2300.0,38425.29,16.7066,26.6842,182655.69,0,True,L,7.9081,2.1126,0.7479,Freight/kg > 2x peer lane
3008,Nigeria,Air,Direct Drop,EXW,HRDT,HIV test,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.","HIV 1/2, Stat-Pak HIV, Kit",2008,9048,244296.0,1.35,2985.0,20635.3,6.913,8.4468,265322.17,0,True,XL,5.2536,1.3159,0.2745,Peer deviation
3009,Nigeria,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine HIV Kit, without Lancets",2008,3000,239970.0,0.8,861.0,12770.05,14.8316,5.3215,253124.0,-2,True,M,8.576,1.7294,0.5478,Peer deviation
3010,Nigeria,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine HIV Kit, without Lancets",2008,3199,255888.01,0.8,550.0,8213.59,14.9338,3.2098,264511.02,0,True,M,8.576,1.7414,0.5547,Peer deviation
3040,Zambia,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine HIV Kit, without Lancets",2008,2000,143980.0,0.72,455.0,4113.16,9.0399,2.8568,148323.53,13,False,M,8.576,1.0541,0.0527,Peer deviation
3049,Côte d'Ivoire,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine HIV Kit, without Lancets",2008,70,5039.3,0.72,16.0,515.48,32.2175,10.2292,5562.84,0,True,XS,30.3862,1.0603,0.0585,Peer deviation
3050,Côte d'Ivoire,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine HIV Kit, without Lancets",2008,1116,78120.0,0.7,255.0,5303.05,20.7963,6.7883,83548.04,0,True,S,12.3749,1.6805,0.5191,Peer deviation
3055,Uganda,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine HIV Kit, without Lancets",2008,850,61191.5,0.72,194.0,2642.45,13.6209,4.3183,63931.86,0,True,S,12.3749,1.1007,0.0959,Peer deviation
3094,Vietnam,Air,Direct Drop,EXW,ARV,Adult,Aurobindo Pharma Limited,Abacavir,2008,520,13000.0,0.42,137.0,5260.46,38.3975,40.4651,18281.26,0,True,S,12.3749,3.1029,1.1323,Freight/kg > 2x peer lane
3096,Vietnam,Air,Direct Drop,EXW,ARV,Adult,STRIDES ARCOLAB LIMITED,Stavudine,2008,2576,3889.76,0.03,121.0,2789.74,23.0557,71.7201,6685.72,0,True,S,12.3749,1.8631,0.6222,Freight > 25% of item value
3097,Vietnam,Air,Direct Drop,EXW,ARV,Adult,STRIDES ARCOLAB LIMITED,Stavudine,2008,2464,3720.64,0.03,114.0,2879.96,25.2628,77.405,6606.55,0,True,S,12.3749,2.0415,0.7137,Freight/kg > 2x peer lane
3152,Botswana,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine HIV Kit, without Lancets",2008,100,7199.0,0.72,25.0,641.04,25.6416,8.9046,7851.56,0,True,XS,30.3862,0.8439,0.1698,Peer deviation
3154,Botswana,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine HIV Kit, without Lancets",2008,100,7199.0,0.72,25.0,1038.39,41.5356,14.4241,8248.91,-139,True,XS,30.3862,1.3669,0.3126,Peer deviation
3202,Haiti,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine HIV Kit, without Lancets",2008,1123,78610.0,0.7,257.0,2873.56,11.1812,3.6555,81637.64,0,True,S,12.3749,0.9035,0.1014,Peer deviation
3245,Zambia,Air,Direct Drop,EXW,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit",2008,9000,288000.0,1.6,3000.0,34902.96,11.6343,12.1191,323363.76,0,True,XL,5.2536,2.2146,0.7951,Freight/kg > 2x peer lane
3261,Vietnam,Air,Direct Drop,EXW,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Tenofovir Disoproxil Fumarate,2008,2016,24917.76,0.41,120.0,5921.97,49.3498,23.7661,30879.6,0,True,S,12.3749,3.9879,1.3833,Freight/kg > 2x peer lane
3292,Nigeria,Air,Direct Drop,EXW,HRDT,HIV test,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.","HIV 1/2, Stat-Pak HIV, Kit",2008,12315,332505.0,1.35,3508.0,29954.15,8.5388,9.0086,362991.16,-17,True,XL,5.2536,1.6253,0.4857,Peer deviation
